latiude,longitude,候補1,候補2
34.722336,137.7709,ニトリ浜松和田店,エネオス浜松東SS
35.553858,136.913747,フェアフィールド・バイ・マリオット岐阜美濃,道の駅美濃にわか茶屋
35.553858,136.913747,フェアフィールド・バイ・マリオット岐阜美濃,道の駅美濃にわか茶屋
36.173342,136.902089,道の駅飛騨白山,大白川温泉しらみずの湯
36.190511,137.55145,平湯温泉簡易郵便局,湯う香三蔵庵
36.348533,138.596828,軽井沢町役場,カインズ軽井沢店
36.348508,138.596794,軽井沢町役場,カインズ軽井沢店
36.348539,138.596783,軽井沢町役場,カインズ軽井沢店
36.178144,138.742003,道の駅オアシスなんもく,エネオス南牧SS
36.109589,138.898125,道の駅万葉の里,
35.847828,139.744197,赤山歴史自然公園,川口PA
35.232272,139.107522,箱根町役場,箱根町立郷土資料館
34.888894,138.319186,日本坂PA,日本坂PA（下り）（東名高速道路）
34.888894,138.319186,日本坂PA,日本坂PA（下り）（東名高速道路）
34.697564,137.680356,かつや静岡浜松入野店,田端橋北交差点
35.238592,136.833597,分地北交差点,セブンイレブン春日町落合店
35.238553,136.833583,分地北交差点,セブンイレブン春日町落合店
35.753378,136.945369,エディオン郡上八幡店,八幡I.C口交差点
35.988267,136.910017,ひるがの高原SA（下り）（東海北陸自動車道）,ひるがの高原SA
36.328714,137.307528,道の駅宙ドーム・神岡,江馬町交差点
36.222342,137.960156,ゴルフ・ドゥ松本店,松本市立鎌田小学校
36.178181,138.741983,道の駅オアシスなんもく,エネオス南牧SS
36.1317,139.203153,ベイシア寄居北店,カインズ寄居桜沢店
35.452372,139.609486,エネオスDr.Driveセルフ保土ヶ谷店,西横浜駅（相鉄）
35.704039,139.748833,後楽ガーデンホテル,小石川後楽園
36.602322,139.060769,ドラマチックエリア赤城高原（下り線）,赤城高原SA
36.623369,139.036475,ファミリーマート沼田三洋ドライブイン店,戸鹿野橋交差点
36.255636,139.121097,上里SA（上り）（関越自動車道）,ドラマチックエリア上里（上り線）
35.433044,139.399931,成城石井海老名SA上り店,海老名SA（上り）（東名高速道路）
35.433164,139.400244,エネオス東名高速道路（上り）海老名サービスエリアSS,成城石井海老名SA上り店
36.308778,140.339378,友部SA（下り）（常磐自動車道）,ドラマチックエリア友部（下り線）
36.310742,140.343156,ドラマチックエリア友部（上り線）,友部SA（上り）（常磐自動車道）
34.839903,137.749986,浜松SA,NEOPASA浜松（下り線）
34.977747,135.949647,草津PA,草津PA（下り）（名神高速道路）
34.836233,134.881367,権現湖PA（上り）（山陽自動車道）,権現湖PA
34.976344,135.945128,瀬田月輪町交差点,草津PA（上り）（名神高速道路）
34.843211,137.749164,浜松SA,NEOPASA浜松（上り線）
34.843228,137.749186,浜松SA,NEOPASA浜松（上り線）
35.672492,139.599467,エネオスDr.Driveセルフ烏山店,世田谷区立烏山北小学校
36.936408,140.847967,木戸脇交差点,泉町八合交差点
36.936442,140.847975,木戸脇交差点,泉町八合交差点
38.637389,140.958917,長者原SA（下り）（東北自動車道）,長者原SA
40.297764,141.422303,折爪SA,折爪SA（下り）（八戸自動車道）
40.297742,141.422344,折爪SA,折爪SA（下り）（八戸自動車道）
41.280058,141.194303,マエダストア仲町店,ワークマンむつ店
40.523025,141.490111,八戸市立城下小学校,薬王堂八戸城下店
39.639033,141.970908,道の駅みやこ,ホテルアートシティ
39.117658,141.719719,大船渡市立立根小学校,クボ・ホームセンター大船渡店
39.0675,141.102614,前沢SA（上り）（東北自動車道）,前沢SA
37.516325,140.382608,安達太良SA（上り）（東北自動車道）,安達太良SA
37.353825,140.32345,安積PA,安積PA（上り）（東北自動車道）
35.979436,139.666275,PASAR蓮田（上り線）,蓮田SA
35.671925,139.758608,帝国ホテル東京,帝国ホテルプラザ東京
35.671872,139.759422,瀬戸内海放送東京支社,帝国ホテルプラザ東京
35.179681,136.879367,イオンモールNagoya Noritake Garden,kit＿ano＿ace則武新町店
35.179825,136.878775,イオンスタイル名古屋則武,kit＿ano＿ace則武新町店
35.173183,136.881444,KITTE名古屋,タワーズ北交差点
34.566347,135.499325,サンプラザ三国ヶ丘東店,向陵中町交差点
34.566328,135.499331,サンプラザ三国ヶ丘東店,向陵中町交差点
34.70565,135.497958,ロッテリア阪急梅田茶屋町口店,CoCo壱番屋北区芝田一丁目店
34.705633,135.498008,ロッテリア阪急梅田茶屋町口店,キデイランド大阪梅田店
34.697267,135.475953,イオンそよら海老江,イオンスタイル海老江
33.590681,130.401586,福岡市役所,ベスト電器福岡本店
33.585094,130.401967,BiVi福岡,アクタス福岡店
33.580192,130.397486,新鮮食品館薬院バリュー,大賀薬局薬院大通り店
34.767964,135.421367,南町4交差点,南町4丁目交差点
35.343744,137.142283,東町交差点,東町1交差点
35.431953,139.402203,海老名SA（下り）（東名高速道路）,EXPASA海老名（下り線）
35.623456,139.685711,目黒消防署碑文谷出張所,ヴィクトリアゴルフ碑文谷店
34.767936,135.421244,南町4交差点,南町4丁目交差点
33.883881,133.108031,道の駅小松オアシス,西条市小松中央公園
43.022492,141.406819,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.796942,143.84715,エネオスセルフ北見SS,中央三輪7丁目交差点
43.797056,143.847133,エネオスセルフ北見SS,中央三輪8丁目交差点
43.009572,142.422614,占冠PA（下り）（道東自動車道）,占冠PA
43.016367,144.342008,エネオスChallenge鳥取SS,鳥取大通6・鳥取大通7交差点
43.376489,144.854961,別海道の宿温泉しまふくろう,
42.982225,144.3831,ローソン釧路錦町店,釧路フィッシャーマンズワーフMOO
42.982228,144.383081,ローソン釧路錦町店,釧路フィッシャーマンズワーフMOO
42.982228,144.383089,ローソン釧路錦町店,釧路フィッシャーマンズワーフMOO
42.981572,143.023111,十勝平原SA（上り）（道東自動車道）,十勝平原SA
42.906411,141.901203,由仁PA（上り）（道東自動車道）,由仁PA
43.022497,141.406856,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022486,141.406817,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.024125,141.40075,月寒中央通10交差点,月寒中央通11交差点
43.024117,141.400806,月寒中央通10交差点,月寒中央通11交差点
43.066528,141.310544,inZONE with ACTUS宮の森本店,二十四軒1-7・宮の森2-1交差点
43.022425,141.406819,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022447,141.406856,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022464,141.406861,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022506,141.406811,月寒東1-13交差点,福住駅（札幌市営地下鉄）
36.416817,139.589825,,
36.416825,139.589947,,
36.416758,139.589989,,
36.416767,139.589886,,
35.431994,139.402197,海老名SA（下り）（東名高速道路）,EXPASA海老名（下り線）
34.888828,138.319106,日本坂PA,日本坂PA（下り）（東名高速道路）
34.888906,138.31905,日本坂PA,日本坂PA（下り）（東名高速道路）
34.747197,137.839642,遠州豊田PA（下り）（東名高速道路）,遠州豊田PA
34.963644,137.421178,道の駅つくで手作り村,清岳交差点
35.041208,137.047097,刈谷PA（下り）（伊勢湾岸自動車道）,刈谷PA
35.238581,136.833567,分地北交差点,セブンイレブン春日町落合店
35.760511,136.951072,総合庁舎前交差点,ローソン郡上八幡中坪店
36.503333,136.872369,デイリーヤマザキ城端SA店,城端SA（下り）（東海北陸自動車道）
35.292319,138.947114,ファミリーマート御殿場二の岡店,くれたけイン御殿場インター
34.953364,138.383689,静岡大橋東交差点,静岡市立大里中学校
34.774083,137.691347,花川運動公園,西丘町中交差点
35.238578,136.8336,分地北交差点,セブンイレブン春日町落合店
35.753386,136.945325,エディオン郡上八幡店,八幡I.C口交差点
36.17335,136.902097,道の駅飛騨白山,大白川温泉しらみずの湯
36.218369,137.960242,エネオスDr.Driveセルフ松本南SS,井川城口交差点
36.371958,138.348681,東部湯の丸SA（上り）（上信越自動車道）,東部湯の丸SA
36.114731,139.110181,長瀞町役場,長瀞町立長瀞中学校
35.626531,139.714142,東急ストア不動前店,マルエツ不動前店
35.6264,139.714317,東急ストア不動前店,マルエツ不動前店
35.4625,139.680489,ローソン大黒パーキングエリア店,大黒PA
35.626614,139.631183,用賀PA（上り）（首都高速3号渋谷線）,用賀PA
35.646858,139.713556,EBiS303,恵比寿橋南交差点
35.633083,139.063936,談合坂SA,談合坂SA（下り）（中央自動車道）
35.54935,138.897394,谷村PA（上り）（中央自動車道）,谷村PA
35.547775,139.5567,荏田高校入口交差点,神奈川県立荏田高校
35.680911,138.510814,双葉SA,双葉スマートIC（中央自動車道）
35.740758,137.924272,かっぱ寿司駒ヶ根店,馬場交差点
35.740778,137.924264,かっぱ寿司駒ヶ根店,馬場交差点
35.689211,137.670956,大桑村役場,大桑村立大桑中学校
35.985706,137.841711,道の駅木曽ならかわ,平沢北交差点
36.5621,138.200281,ファミリーマート長野松代店,松代郵便局
36.562097,138.200325,ファミリーマート長野松代店,松代郵便局
36.571942,138.200339,Royal Hotel長野,松代温泉
36.37195,138.348772,東部湯の丸SA（上り）（上信越自動車道）,東部湯の丸SA
36.236761,138.440506,道の駅ヘルシーテラス佐久南,佐久南I.C入口交差点
36.236789,138.4405,道の駅ヘルシーテラス佐久南,佐久南I.C入口交差点
36.082386,139.298025,嵐山PA,嵐山PA（上り）（関越自動車道）
35.670781,139.772711,新富町出口（首都高速都心環状線）,中央区役所
35.462581,139.680542,ローソン大黒パーキングエリア店,大黒PA
35.462581,139.680542,ローソン大黒パーキングエリア店,大黒PA
35.464794,139.87385,海ほたるパーキングエリア,オーシャンキッチン
35.464736,139.873928,海ほたるパーキングエリア,オーシャンキッチン
35.433039,139.399925,成城石井海老名SA上り店,海老名SA（上り）（東名高速道路）
35.46305,139.625797,原鉄道模型博物館,京急ミュージアム
36.579425,139.939881,カインズ宇都宮平出店,平出工業団地緑地
35.82685,139.823306,コスモ石油八潮産業道路SS,八潮柳之宮郵便局
35.152128,138.812603,駿河湾沼津SA,NEOPASA駿河湾沼津（下り線）
34.797067,136.517522,道の駅津かわげ,北黒田北交差点
34.674122,136.515536,セブンイレブン津市高茶屋小森町店,高茶屋小森交差点
34.774689,136.129517,すき家伊賀上野店,小田交差点
34.843244,137.749128,浜松SA,NEOPASA浜松（上り線）
35.681297,139.698006,代々木PA,代々木PA（上り）（首都高速4号新宿線）
35.704011,139.748767,後楽ガーデンホテル,小石川後楽園
35.363089,139.306853,平塚PA,平塚PA（下り）（小田原厚木道路）
34.888817,138.319058,日本坂PA,日本坂PA（下り）（東名高速道路）
34.888861,138.319167,日本坂PA,日本坂PA（下り）（東名高速道路）
34.697003,137.682931,入野小学校南交差点,エブリィビッグデー入野店
34.781931,137.608164,浜名湖SA（下り）（東名高速道路）,浜名湖SA
35.238606,136.833608,分地北交差点,セブンイレブン春日町落合店
35.596294,136.797986,道の駅ラステンほらど,
36.233581,137.977928,イオンモール松本,ハニーズディー.ストアイオンモール松本店
36.080447,138.783464,道の駅上野,JA-SS上野村セルフ
36.114706,139.110178,長瀞町役場,長瀞町立長瀞中学校
35.186622,139.016044,道の駅箱根峠,箱根峠交差点
34.890092,138.319389,日本坂PA（上り）（東名高速道路）,日本坂PA
34.740358,137.761194,イオンモール浜松市野,エディオンイオンモール浜松市野店
35.169544,136.881136,ユニクロ名古屋エスカ店,椿町交差点
35.169544,136.881136,ユニクロ名古屋エスカ店,椿町交差点
35.178261,136.873428,アミカ中村井深店,本陣通2交差点
35.67255,136.953675,瓢ケ岳PA,瓢ヶ岳PA（下り）（東海北陸自動車道）
36.275003,136.894036,飛騨白川PA,飛騨白川PA（下り）（東海北陸自動車道）
36.597914,136.624783,県庁北口交差点,鞍月五丁目交差点
36.488661,137.237939,道の駅細入,国土交通省片掛除雪ステーション
36.080467,138.783497,道の駅上野,JA-SS上野村セルフ
35.11935,138.882222,コスモ石油沼津インター東SS,上石田交差点
35.119356,138.882103,コスモ石油沼津インター東SS,上石田交差点
35.4331,139.399994,成城石井海老名SA上り店,海老名SA（上り）（東名高速道路）
35.703922,139.74875,後楽ガーデンホテル,小石川後楽園
35.462594,139.680569,ローソン大黒パーキングエリア店,大黒PA
35.462594,139.680569,ローソン大黒パーキングエリア店,大黒PA
35.462594,139.680569,ローソン大黒パーキングエリア店,大黒PA
35.10245,138.922233,スーパーカドイケ三島青木店,八反畑交差点
35.102472,138.922261,スーパーカドイケ三島青木店,八反畑交差点
35.102525,138.922319,スーパーカドイケ三島青木店,八反畑交差点
36.001408,139.667211,蓮田SA（下り）（東北自動車道）,昭和シェル石油蓮田サービスエリア
36.689842,139.889417,昭和シェル石油上河内サービスエリア下り線,上河内SA
37.041142,140.014117,道の駅那須高原友愛の森,広谷地交差点
36.691867,139.892297,上河内SA,上河内SA（上り）（東北自動車道）
36.317758,139.617775,ファミリーロッジ旅籠屋・佐野SA店,佐野SA（上り）（東北自動車道）
43.022517,141.406806,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.017736,141.386917,イオン札幌西岡ショッピングセンター,西岡2-3・西岡3-3交差点
43.022453,141.406831,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022456,141.4068,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022461,141.406803,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.769036,142.327631,コープさっぽろ忠和店,神居2条1丁目・忠和4条8丁目・忠和5条8丁目交差点
43.022481,141.406822,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022447,141.406814,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022517,141.406806,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.747631,142.357714,エネオスChallenge旭川神楽SS,神楽4条13丁目交差点
43.747608,142.357742,エネオスChallenge旭川神楽SS,神楽4条13丁目交差点
43.022442,141.406822,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.043481,141.474169,厚別温水プール,エネオスDr.Driveチャレンジ新札幌SS
42.834706,141.659061,道の駅サーモンパーク千歳,花園3交差点
42.834708,141.659025,道の駅サーモンパーク千歳,稲穂1交差点
43.089358,141.345,ファミリーマート札幌北23条西3丁目店,北24条駅（札幌市営地下鉄）
43.018078,141.386956,イオン札幌西岡ショッピングセンター,コジマ×ビックカメライオン西岡店
43.022444,141.406864,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.144517,141.35605,篠路3-4・篠路2-5交差点,篠路2-5・篠路3-4交差点
43.121244,141.364847,ホクレンショップFoodFarm49条店,北48東16・北49東15交差点
43.103881,141.346456,北37東1交差点,北36東1交差点
43.142233,141.327789,セイコーマート屯田8条8丁目店,屯田川雨水貯水池パークゴルフ場
43.022492,141.406825,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.539358,141.921514,空知太東1-5交差点,空知太西5-7交差点
43.215992,141.784867,コメリパワー岩見沢店,4条東15交差点
42.491658,141.141969,登別グランドホテル,ホテルゆもと登別
43.022453,141.406814,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.350206,142.38595,朝日町16・桂木町3交差点,桂木町3・朝日町16交差点
43.103889,141.346458,北36東1交差点,北37東1交差点
43.052797,141.403411,白石中央1-7交差点,白石本通1北交差点
43.024139,141.400772,月寒中央通11交差点,月寒中央通10交差点
43.022486,141.40685,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.768967,142.327606,コープさっぽろ忠和店,神居2条1丁目・忠和4条8丁目・忠和5条8丁目交差点
43.194083,141.803883,岩見沢SA（上り）（道央自動車道）,岩見沢SA
43.022472,141.406808,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.798889,142.414836,永山2条10丁目・永山3条11丁目交差点,永山3条11丁目・永山2条10丁目交差点
43.194069,141.803814,岩見沢SA（上り）（道央自動車道）,岩見沢SA
43.122539,141.213939,セイコーマート金山PA（上り）店,金山PA（上り）（札樽自動車道）
43.191286,141.008194,堺町・有幌町交差点,有幌町交差点
43.523047,141.929889,北海道子どもの国,砂川市立石山中学校
43.084117,141.410856,東苗穂3-3交差点,東雁来3-1交差点
43.022489,141.406806,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022439,141.406811,月寒東1-13交差点,福住駅（札幌市営地下鉄）
41.297819,141.217364,さとちょうむつ松木屋店,むら井旅館
41.297822,141.217353,さとちょうむつ松木屋店,むら井旅館
40.611275,140.502994,いとく弘前東店,ベビー・子供用品バースデイ末広店
33.615344,130.494719,門松交差点,須恵町植木交差点
33.615361,130.494658,門松交差点,須恵町植木交差点
33.615386,130.494708,門松交差点,須恵町植木交差点
26.171403,127.651494,与根屋外運動場,豊見城道路
35.162136,136.985806,佐鳴予備校星ヶ丘駅前校菊里高校専用館,るるビオ・エピスリー星が丘
35.162086,136.985753,るるビオ・エピスリー星が丘,星が丘テラス
35.1619,136.985697,るるビオ・エピスリー星が丘,星が丘テラス
34.827017,135.651583,御殿山駅前交差点,磯島交差点
34.816694,135.654636,京都信用金庫枚方支店,イズミヤ枚方店ショッピングセンター
34.827008,135.651531,御殿山駅前交差点,磯島交差点
33.615392,130.494744,門松交差点,須恵町植木交差点
33.615419,130.494842,門松交差点,須恵町植木交差点
35.314028,138.968439,EXPASA足柄（下り線）,足柄SA
35.639056,139.745858,港区立芝浦小学校,芝浦4丁目交差点
34.510492,135.400883,コスモ石油泉大津,新港町交差点
34.510492,135.400883,コスモ石油泉大津,新港町交差点
35.639208,139.745731,港区立芝浦小学校,芝浦4丁目交差点
35.638731,139.745783,港区立芝浦小学校,芝浦4丁目交差点
35.638869,139.746911,港区立芝浦小学校,芝浦4丁目交差点
35.641986,139.6574,どらっぐぱぱす若林店,ガスト世田谷上馬店（から好し取扱店）
35.657,139.676419,世田谷区立富士中学校,下代田東交差点
35.462494,139.680519,ローソン大黒パーキングエリア店,大黒PA
35.656814,139.676575,世田谷区立富士中学校,下代田東交差点
34.981947,139.837686,ファミリーマート館山宮城店,宮城交差点
35.283297,139.925897,君津PA（上り）（館山自動車道）,君津PA
35.617075,139.688394,目黒区立原町小学校,目黒区立碑小学校
35.318194,139.268992,ファミリーマート大磯PA店,大磯PA
35.433072,139.399928,成城石井海老名SA上り店,海老名SA（上り）（東名高速道路）
35.657019,139.676461,世田谷区立富士中学校,下代田東交差点
34.83895,138.035792,掛川PA,松のや掛川PA（下り線）店
34.827186,137.906281,遠州森町PA,遠州森町PA（上り）（新東名高速道路）
35.154756,138.805117,駿河湾沼津SA（上り）（新東名高速道路）,駿河湾沼津SA
35.433131,139.399992,成城石井海老名SA上り店,海老名SA（上り）（東名高速道路）
35.433164,139.400283,エネオス東名高速道路（上り）海老名サービスエリアSS,成城石井海老名SA上り店
35.657019,139.676486,世田谷区立富士中学校,下代田東交差点
35.399336,139.939369,ガスト木更津北店（から好し取扱店）,ワークマン木更津長須賀店
35.394475,139.940814,ファミリーマート木更津長須賀店,長浦木更津バイパス
35.399361,139.939339,ガスト木更津北店（から好し取扱店）,セブンイレブン木更津高柳南店
35.639169,139.745614,港区立芝浦小学校,芝浦4丁目交差点
36.353733,136.322964,尼御前SA（下り）（北陸自動車道）,尼御前SA
35.219572,136.284861,多賀SA（下り）（名神高速道路）,多賀SA
34.575328,135.797747,唐古交差点,唐古南交差点
34.971117,135.746247,国道十条交差点,十条大宮交差点
33.147697,129.782719,エレナ大塔店,大塔駅（JR）
43.022481,141.406925,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022436,141.406819,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022469,141.406819,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022461,141.406811,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022478,141.406794,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022461,141.406822,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022428,141.406817,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.523061,141.929914,北海道子どもの国,砂川市立石山中学校
43.022431,141.406797,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022447,141.406794,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022481,141.406806,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.022528,141.406733,月寒東1-13交差点,福住駅（札幌市営地下鉄）
43.730453,142.364853,緑が丘駅（JR）,スーパーアークス西神楽
43.022478,141.406786,月寒東1-13交差点,福住駅（札幌市営地下鉄）
35.456425,139.642425,インターコンチネンタル横浜Pier8,新港ふ頭客船ターミナル横浜ハンマーヘッド
34.510483,135.400881,コスモ石油泉大津,新港町交差点
34.566347,135.499336,サンプラザ三国ヶ丘東店,向陵中町交差点
34.566364,135.499339,サンプラザ三国ヶ丘東店,向陵中町交差点
34.697272,135.475869,イオンそよら海老江,イオンスタイル海老江
34.705667,135.497997,ロッテリア阪急梅田茶屋町口店,キデイランド大阪梅田店
36.353753,136.322969,尼御前SA（下り）（北陸自動車道）,尼御前SA
35.522825,134.201672,イオンモール鳥取北,トイザらス鳥取店
35.522797,134.201639,イオンモール鳥取北,トイザらス鳥取店
35.502008,133.659044,道の駅琴の浦,物産館ことうら
35.409636,133.312064,道の駅あらエッサ,吉佐交差点
35.396025,132.869925,道の駅湯の川,湯の川温泉入口交差点
35.290267,132.631964,道の駅キララ多伎,キララ多伎道の駅前交差点
35.389597,132.6874,吉兆館前交差点,道の駅大社ご縁広場
34.895489,132.099933,セブンイレブン浜田相生町店,島根県立浜田高校
34.768111,135.421389,南町4交差点,南町4丁目交差点
34.480817,135.398383,吉井町東交差点,吉井町交番前交差点
34.510594,135.400842,コスモ石油泉大津,新港町交差点
35.343778,137.142283,東町交差点,東町1交差点
34.767944,135.421417,南町4交差点,南町4丁目交差点
34.767944,135.421417,南町4交差点,南町4丁目交差点
35.695556,139.617508,エネオスDr.Driveセルフ荻窪店,川南交差点
35.695506,139.617525,エネオスDr.Driveセルフ荻窪店,川南交差点
36.454897,139.805297,壬生PA（下り）（北関東自動車道）,壬生PA
36.310733,140.441864,イオンタウン水戸南,マックハウスイオンタウン水戸南店
35.695581,139.617511,エネオスDr.Driveセルフ荻窪店,川南交差点
36.416858,139.589919,,
36.416844,139.589864,,
36.416825,139.589897,,
36.416781,139.589897,,
35.186614,139.016058,道の駅箱根峠,箱根峠交差点
34.747219,137.83965,遠州豊田PA（下り）（東名高速道路）,遠州豊田PA
35.123953,136.916878,ゲオ三洋堂書店新開橋店,三洋堂書店新開橋店
35.760522,136.951064,総合庁舎前交差点,ローソン郡上八幡中坪店
36.278614,136.901181,道の駅白川郷,白川郷I.C口交差点
36.15305,137.750706,道の駅風穴の里,水殿ダム湖
36.371958,138.348658,東部湯の丸SA（上り）（上信越自動車道）,東部湯の丸SA
36.341122,138.740681,横川SA（上り）（上信越自動車道）,横川SA
35.842175,139.504192,昭和シェル石油三芳パーキングエリア,三芳PA
35.43195,139.402242,海老名SA（下り）（東名高速道路）,EXPASA海老名（下り線）
34.997494,138.428122,運輸支局前交差点,国吉田交差点
34.761319,137.616064,舘山寺町交差点,内浦交差点
34.96365,137.421158,道の駅つくで手作り村,清岳交差点
35.159831,136.925119,花田公園交差点,花田公園北交差点
35.159819,136.925122,花田公園交差点,花田公園北交差点
35.596289,136.797992,道の駅ラステンほらど,
36.021189,136.965603,道の駅桜の郷荘川,荘川I.C口交差点
36.168522,137.246644,松本町北交差点,冬頭町西交差点
35.751781,139.682956,上の根橋南交差点,上の根橋北交差点
35.643739,139.721164,マルエツ白金台プラチナ通り店,ローソン天現寺店
35.644111,139.721111,マルエツ白金台プラチナ通り店,恵比寿三丁目交差点
35.643933,139.721303,マルエツ白金台プラチナ通り店,恵比寿三丁目交差点
35.462633,139.680611,ローソン大黒パーキングエリア店,大黒PA
35.646928,139.713436,EBiS303,恵比寿橋南交差点
36.298392,139.38675,SUBARU南門前交差点,新島町交差点
35.734608,139.529086,自然公園通り交差点,西原自然公園南交差点
35.739125,139.508397,島忠ホームズ小平店,小平市立小平第十一小学校
36.430056,139.014667,駒寄PA（下り）（関越自動車道）,駒寄PA
36.601767,139.064678,赤城高原SA（上り）（関越自動車道）,ドラマチックエリア赤城高原（上り線）
35.734658,139.529086,自然公園通り交差点,西原自然公園南交差点
36.689811,139.889394,昭和シェル石油上河内サービスエリア下り線,上河内SA
37.535925,140.029981,磐梯山SA（下り）（磐越自動車道）,磐梯山SA
37.535925,140.029981,磐梯山SA（下り）（磐越自動車道）,磐梯山SA
37.535925,140.029981,磐梯山SA（下り）（磐越自動車道）,磐梯山SA
37.516492,139.909525,達摩交差点,ケーズデンキ会津若松本店
37.536169,140.033108,磐梯山SA（上り）（磐越自動車道）,磐梯山SA
37.055736,140.101308,那須高原SA,那須高原SA（上り）（東北自動車道）
35.979397,139.666242,PASAR蓮田（上り線）,蓮田SA
35.282822,139.927006,君津PA（下り）（館山自動車道）,君津PA
35.459492,140.086078,市原SA,市原SA（下り）（館山自動車道）
35.460011,140.084706,市原SA,市原SA（上り）（館山自動車道）
37.113833,138.004217,道の駅マリンドリーム能生,能生海洋公園
37.113786,138.004194,道の駅マリンドリーム能生,能生海洋公園
36.393486,138.266261,常田三丁目交差点,ほその書店
36.801058,138.322083,道の駅ふるさと豊田,豊田飯山インター入口交差点
36.692789,138.295175,小布施PA,小布施PA（上り）（上信越自動車道）
36.692786,138.295136,小布施PA,小布施PA（上り）（上信越自動車道）
36.801103,138.322069,道の駅ふるさと豊田,豊田飯山インター入口交差点
36.742053,138.344247,片塩交差点,高井富士ショッピングセンター
34.977828,135.949792,草津PA,草津PA（下り）（名神高速道路）
34.802819,135.555981,宇野辺交差点,東宇野辺町交差点
34.802819,135.555981,宇野辺交差点,東宇野辺町交差点
34.802819,135.555981,宇野辺交差点,東宇野辺町交差点
34.976344,135.945156,瀬田月輪町交差点,草津PA（上り）（名神高速道路）
35.033431,137.135106,豊田上郷SA（上り）（東名高速道路）,豊田上郷SA
34.510486,135.400856,コスモ石油泉大津,新港町交差点
34.914172,136.294217,土山SA（上り）（新名神高速道路）,土山SA
35.221631,136.946589,勝川町西2丁目交差点,勝川町西2丁目西交差点
34.968311,136.850597,知多市立知多中学校,ミニストップ知多日長店
35.132111,136.993917,セブンイレブン名古屋植田本町3丁目店,名古屋市立植田東小学校
35.123919,137.09205,セブンイレブンみよし黒笹店,黒笹交差点
35.270883,136.268464,ウェルネス保育園彦根,イオンタウン彦根
34.937481,137.165197,イオンモール岡崎,ムラサキスポーツイオンモール岡崎店
35.454083,136.771067,福光西2東交差点,JAぎふ長良西支店
35.186525,136.991042,名東消防署猪子石出張所,JAなごや猪子石支店
35.132114,136.993897,セブンイレブン名古屋植田本町3丁目店,名古屋市立植田東小学校
35.132086,136.993925,セブンイレブン名古屋植田本町3丁目店,名古屋市立植田東小学校
34.968367,136.850558,ミニストップ知多日長店,知多市立知多中学校
34.967106,137.157417,末広町南交差点,末広町交差点
35.154531,138.805142,駿河湾沼津SA（上り）（新東名高速道路）,駿河湾沼津SA
34.839858,137.749986,浜松SA,NEOPASA浜松（下り線）
35.123947,137.092064,セブンイレブンみよし黒笹店,黒笹交差点
36.416817,139.589983,,
36.416847,139.589908,,
36.416847,139.589908,,
36.416936,139.590006,,
36.416797,139.589939,,
35.313983,138.968356,EXPASA足柄（下り線）,足柄SA
34.976406,138.382964,静岡県庁,静岡市役所
34.888822,138.319103,日本坂PA,日本坂PA（下り）（東名高速道路）
34.697311,137.682914,入野小学校南交差点,エブリィビッグデー入野店
35.238503,136.833503,分地北交差点,セブンイレブン春日町落合店
36.021142,136.965675,道の駅桜の郷荘川,荘川I.C口交差点
36.285953,137.363306,高山市上宝支所,高山市立北稜中学校
36.1147,139.110167,長瀞町役場,長瀞町立長瀞中学校
35.744528,139.629725,昭和シェル石油目白通り貫井,練馬中央陸橋交差点
35.432003,139.402194,海老名SA（下り）（東名高速道路）,EXPASA海老名（下り線）
35.001489,138.434556,デニーズ静岡草薙店,中之郷交差点
34.747222,137.839644,遠州豊田PA（下り）（東名高速道路）,遠州豊田PA
